user_id,user_segment,registration_date,country,city,age_group,gender,preferred_language
3845,Occasional,2019-09-19,Spain,Valencia,25-34,F,Spain
3846,New,2019-10-04,UK,Glasgow,18-24,M,UK
3847,Regular,2019-07-29,Italy,Naples,25-34,F,Italy
3848,High-Value,2019-09-21,Canada,Calgary,45-54,F,Canada
3849,Occasional,2019-10-21,UK,Birmingham,55+,F,UK
3850,Occasional,2019-05-30,USA,Chicago,35-44,M,English
3851,New,2019-09-15,UK,Liverpool,35-44,M,UK
3852,Regular,2019-06-07,Japan,Tokyo,25-34,F,Japan
3853,Occasional,2018-02-09,Germany,Berlin,25-34,M,Germany
3854,New,2019-08-03,Germany,Munich,25-34,M,Germany
3855,At-Risk,2018-10-18,USA,Phoenix,35-44,Other,English
3856,High-Value,2019-03-01,Japan,Osaka,25-34,F,Japan
3857,New,2019-10-22,USA,Los Angeles,25-34,F,English
3858,New,2018-07-23,France,Paris,35-44,F,France
3859,Regular,2019-06-09,USA,Los Angeles,35-44,M,English
3860,Regular,2019-05-07,France,Toulouse,55+,F,France
3861,New,2019-10-21,France,Nice,45-54,M,France
3862,At-Risk,2018-03-24,Germany,Berlin,18-24,M,Germany
3863,At-Risk,2019-06-26,Italy,Rome,35-44,F,Italy
3864,At-Risk,2019-02-24,Japan,Kyoto,18-24,F,Japan
3865,Regular,2019-04-29,Italy,Milan,35-44,F,Italy
3866,Occasional,2019-09-16,France,Toulouse,25-34,F,France
3867,At-Risk,2019-10-11,USA,Los Angeles,55+,F,English
3868,High-Value,2019-05-03,Italy,Florence,25-34,M,Italy
3869,Regular,2019-06-28,Canada,Toronto,55+,M,Canada
3870,At-Risk,2019-08-21,USA,Phoenix,18-24,M,English
3871,Occasional,2019-10-20,Japan,Kyoto,35-44,M,Japan
3872,Occasional,2019-08-31,Spain,Bilbao,25-34,M,Spain
3873,Regular,2019-10-19,Brazil,Brasília,18-24,M,Brazil
3874,Occasional,2019-10-18,Japan,Kyoto,35-44,M,Japan
3875,High-Value,2019-02-05,USA,New York,25-34,F,English
3876,Regular,2019-09-19,Spain,Valencia,25-34,F,Spain
3877,Occasional,2019-02-15,Japan,Nagoya,25-34,M,Japan
3878,Occasional,2019-08-31,Spain,Bilbao,25-34,F,Spain
3879,High-Value,2019-05-09,UK,Glasgow,45-54,M,UK
3880,Occasional,2019-07-04,Italy,Milan,25-34,M,Italy
3881,Occasional,2019-06-21,USA,Houston,25-34,M,English
3882,Regular,2019-07-28,USA,New York,45-54,M,English
3883,Regular,2019-09-27,France,Nice,25-34,Other,France
3884,Occasional,2019-04-09,UK,Birmingham,35-44,M,UK
3885,Regular,2019-07-13,Spain,Valencia,35-44,F,Spain
3886,Regular,2019-10-22,Canada,Toronto,45-54,M,Canada
3887,New,2019-10-11,Canada,Toronto,55+,F,Canada
3888,High-Value,2018-03-17,UK,Liverpool,25-34,M,UK
3889,Regular,2019-03-19,France,Nice,18-24,F,France
3890,New,2019-05-21,USA,Los Angeles,35-44,M,English
3891,Occasional,2019-10-29,France,Toulouse,35-44,F,France
3892,New,2019-03-09,Canada,Montreal,18-24,M,Canada
3893,Regular,2019-09-22,Italy,Milan,18-24,M,Italy
3894,Occasional,2019-03-21,UK,London,25-34,F,UK
3895,Occasional,2019-10-06,Brazil,São Paulo,25-34,F,Brazil
3896,Occasional,2019-05-06,Spain,Seville,45-54,M,Spain
3897,New,2019-09-15,USA,Phoenix,18-24,F,English
3898,Occasional,2018-10-21,UK,London,25-34,F,UK
3899,Regular,2019-10-04,Canada,Calgary,18-24,M,Canada
3900,New,2019-10-15,Brazil,Salvador,55+,F,Brazil
3901,Occasional,2019-06-03,USA,Chicago,45-54,F,English
3902,At-Risk,2019-10-05,UK,Manchester,35-44,M,UK
3903,New,2019-09-01,Canada,Ottawa,25-34,F,Canada
3904,Occasional,2019-07-13,UK,Liverpool,18-24,F,UK
3905,Occasional,2019-05-18,Australia,Melbourne,35-44,M,Australia
3906,New,2018-07-01,Italy,Milan,25-34,M,Italy
3907,Occasional,2019-05-30,USA,Houston,55+,M,English
3908,New,2019-10-04,Germany,Hamburg,45-54,F,Germany
3909,At-Risk,2019-10-26,USA,Los Angeles,35-44,M,English
3910,Occasional,2019-08-31,UK,Liverpool,35-44,F,UK
3911,High-Value,2019-10-10,Germany,Berlin,25-34,M,Germany
3912,Regular,2019-08-23,Australia,Melbourne,55+,M,Australia
3913,Regular,2019-10-27,USA,New York,55+,F,English
3914,Regular,2019-10-22,UK,London,45-54,F,UK
3915,Regular,2019-06-20,UK,Birmingham,25-34,M,UK
3916,Regular,2019-08-07,UK,Birmingham,45-54,M,UK
3917,Occasional,2018-10-06,USA,Los Angeles,25-34,M,English
3918,High-Value,2019-08-28,Spain,Valencia,25-34,F,Spain
3919,Regular,2017-10-31,Spain,Madrid,35-44,F,Spain
3920,High-Value,2019-01-15,Germany,Munich,35-44,F,Germany
3921,At-Risk,2019-01-29,Germany,Berlin,55+,F,Germany
3922,Regular,2019-06-19,USA,Los Angeles,35-44,F,English
3923,Occasional,2019-08-26,USA,Chicago,25-34,F,English
3924,Occasional,2018-08-06,Spain,Madrid,35-44,M,Spain
3925,Regular,2019-05-16,UK,Manchester,25-34,M,UK
3926,New,2019-06-26,France,Toulouse,25-34,F,France
3927,Occasional,2019-06-03,Spain,Valencia,25-34,F,Spain
3928,Occasional,2019-05-21,Japan,Yokohama,25-34,M,Japan
3929,Occasional,2019-06-04,USA,Chicago,25-34,Other,English
3930,Regular,2019-09-18,UK,Manchester,35-44,M,UK
3931,High-Value,2019-10-26,UK,Liverpool,25-34,M,UK
3932,Occasional,2019-01-05,France,Marseille,25-34,Other,France
3933,High-Value,2019-05-29,Australia,Perth,18-24,F,Australia
3934,Occasional,2019-08-13,Spain,Madrid,25-34,M,Spain
3935,Occasional,2019-04-18,USA,New York,35-44,M,English
3936,Occasional,2019-05-06,Italy,Rome,35-44,F,Italy
3937,At-Risk,2018-09-11,Australia,Brisbane,18-24,F,Australia
3938,High-Value,2019-10-12,Italy,Rome,18-24,F,Italy
3939,High-Value,2019-07-31,Japan,Nagoya,25-34,F,Japan
3940,Occasional,2019-09-30,UK,Liverpool,45-54,F,UK
3941,New,2019-04-27,Spain,Madrid,25-34,F,Spain
3942,At-Risk,2019-07-17,Australia,Adelaide,45-54,M,Australia
3943,Occasional,2017-12-27,Japan,Tokyo,55+,M,Japan
3944,New,2019-10-14,USA,Houston,45-54,F,English
3945,Regular,2019-05-28,Spain,Bilbao,55+,Other,Spain
3946,Occasional,2019-07-21,UK,Liverpool,35-44,M,UK
3947,Regular,2019-08-16,USA,Phoenix,45-54,M,English
3948,Occasional,2019-10-22,Canada,Calgary,55+,F,Canada
3949,High-Value,2019-05-25,USA,Houston,55+,M,English
3950,At-Risk,2019-02-17,Brazil,Brasília,25-34,F,Brazil
3951,New,2018-11-01,USA,Phoenix,55+,F,English
3952,Regular,2019-09-22,Canada,Toronto,25-34,F,Canada
3953,High-Value,2019-09-04,USA,New York,35-44,F,English
3954,Occasional,2018-12-09,Canada,Calgary,45-54,F,Canada
3955,Regular,2019-05-22,Spain,Madrid,25-34,M,Spain
3956,Regular,2019-10-30,UK,Glasgow,25-34,M,UK
3957,Occasional,2017-12-19,Japan,Nagoya,45-54,M,Japan
3958,New,2019-04-08,Brazil,Brasília,45-54,M,Brazil
3959,High-Value,2019-07-08,USA,Los Angeles,45-54,M,English
3960,New,2019-07-10,Australia,Sydney,25-34,M,Australia
3961,Regular,2019-09-15,USA,New York,55+,M,English
3962,Regular,2019-05-13,Canada,Calgary,25-34,F,Canada
3963,At-Risk,2019-08-24,Spain,Madrid,25-34,F,Spain
3964,Occasional,2019-08-01,Italy,Florence,25-34,M,Italy
3965,Regular,2018-07-24,Germany,Cologne,55+,F,Germany
3966,Regular,2019-07-26,UK,London,25-34,M,UK
3967,Regular,2019-10-11,UK,Liverpool,18-24,M,UK
3968,Occasional,2019-07-27,Japan,Yokohama,18-24,M,Japan
3969,At-Risk,2019-08-10,Australia,Sydney,55+,M,Australia
3970,Occasional,2019-07-19,Italy,Florence,25-34,M,Italy
3971,Regular,2019-08-07,USA,Los Angeles,45-54,M,English
3972,Regular,2019-10-19,USA,Phoenix,45-54,F,English
3973,Occasional,2019-10-04,USA,Chicago,55+,F,English
3974,Occasional,2019-03-01,Japan,Tokyo,25-34,F,Japan
3975,Occasional,2019-08-30,France,Paris,45-54,F,France
3976,Regular,2019-03-07,Spain,Valencia,35-44,M,Spain
3977,Occasional,2019-04-25,USA,Phoenix,25-34,M,English
3978,Occasional,2019-10-23,USA,New York,25-34,F,English
3979,Regular,2019-05-22,Germany,Munich,35-44,M,Germany
3980,Regular,2019-02-09,Italy,Naples,35-44,F,Italy
3981,At-Risk,2018-09-21,France,Paris,18-24,M,France
3982,Regular,2019-06-19,USA,Phoenix,25-34,M,English
3983,Occasional,2019-07-25,USA,Los Angeles,25-34,F,English
3984,Regular,2019-07-16,Australia,Brisbane,35-44,F,Australia
3985,New,2019-06-30,Germany,Cologne,35-44,M,Germany
3986,Occasional,2019-09-29,Brazil,Salvador,25-34,F,Brazil
3987,High-Value,2017-12-05,Canada,Calgary,25-34,F,Canada
3988,Regular,2019-10-10,Spain,Madrid,18-24,F,Spain
3989,Occasional,2019-10-24,Canada,Ottawa,25-34,M,Canada
3990,New,2018-09-02,USA,Chicago,55+,M,English
3991,New,2019-07-10,USA,Phoenix,25-34,M,English
3992,Regular,2019-10-03,UK,Birmingham,25-34,M,UK
3993,Regular,2019-06-26,Germany,Munich,18-24,M,Germany
3994,Regular,2019-05-19,USA,Chicago,35-44,F,English
3995,New,2019-06-15,USA,Chicago,25-34,F,English
3996,Regular,2018-12-26,Brazil,Rio de Janeiro,55+,F,Brazil
3997,Regular,2019-10-21,Brazil,Fortaleza,25-34,F,Brazil
3998,Regular,2019-05-30,USA,Phoenix,35-44,F,English
3999,Occasional,2019-04-23,Brazil,Fortaleza,55+,F,Brazil
4000,Regular,2019-08-10,Spain,Bilbao,45-54,M,Spain
4001,Occasional,2019-08-05,Germany,Hamburg,45-54,F,Germany
4002,High-Value,2019-04-18,USA,New York,25-34,F,English
4003,High-Value,2019-01-15,Canada,Toronto,25-34,F,Canada
4004,Occasional,2018-11-05,USA,New York,25-34,F,English
4005,New,2019-08-20,USA,Chicago,35-44,M,English
4006,Regular,2019-09-11,UK,Glasgow,55+,F,UK
4007,At-Risk,2018-12-15,USA,Houston,25-34,M,English
4008,At-Risk,2018-11-06,UK,Birmingham,25-34,F,UK
4009,New,2019-05-26,Australia,Melbourne,18-24,F,Australia
4010,New,2019-04-15,Spain,Bilbao,45-54,F,Spain
4011,Regular,2019-08-08,Canada,Calgary,18-24,M,Canada
4012,Occasional,2019-09-20,USA,New York,55+,F,English
4013,High-Value,2018-12-11,Australia,Sydney,18-24,M,Australia
4014,Regular,2019-06-24,UK,Manchester,25-34,M,UK
4015,Regular,2019-08-03,USA,Phoenix,35-44,M,English
4016,Regular,2019-06-02,France,Toulouse,45-54,F,France
4017,High-Value,2019-10-08,Australia,Sydney,45-54,M,Australia
4018,New,2019-07-26,USA,Phoenix,25-34,M,English
4019,Occasional,2019-07-02,Japan,Osaka,18-24,F,Japan
4020,High-Value,2019-10-23,USA,Houston,25-34,M,English
4021,Occasional,2019-10-15,USA,Phoenix,35-44,F,English
4022,Regular,2019-06-12,UK,Birmingham,18-24,F,UK
4023,Occasional,2019-10-30,UK,Birmingham,35-44,F,UK
4024,Occasional,2019-10-24,Australia,Melbourne,18-24,F,Australia
4025,Occasional,2017-11-17,France,Nice,45-54,Other,France
4026,Occasional,2019-10-12,UK,Birmingham,25-34,M,UK
4027,New,2019-08-22,USA,Houston,18-24,M,English
4028,Regular,2019-08-22,Germany,Hamburg,35-44,F,Germany
4029,Regular,2019-03-23,UK,Liverpool,35-44,M,UK
4030,High-Value,2019-06-08,USA,New York,45-54,M,English
4031,Occasional,2019-10-16,Italy,Rome,25-34,M,Italy
4032,Occasional,2019-01-08,Japan,Kyoto,55+,F,Japan
4033,Regular,2019-08-17,USA,Phoenix,25-34,Other,English
4034,Regular,2019-10-06,Australia,Brisbane,25-34,M,Australia
4035,New,2019-10-10,USA,Phoenix,55+,M,English
4036,High-Value,2019-03-25,Australia,Brisbane,45-54,F,Australia
4037,Regular,2018-11-02,USA,Chicago,25-34,M,English
4038,Occasional,2017-10-31,UK,London,25-34,F,UK
4039,Regular,2019-10-27,Germany,Cologne,25-34,M,Germany
4040,At-Risk,2019-08-29,Germany,Munich,25-34,M,Germany
4041,Regular,2019-08-19,Italy,Naples,18-24,F,Italy
4042,At-Risk,2019-03-16,Italy,Naples,35-44,F,Italy
4043,New,2018-12-30,USA,Phoenix,55+,F,English
4044,Regular,2019-03-12,USA,Chicago,35-44,F,English
4045,High-Value,2019-10-14,Japan,Kyoto,45-54,M,Japan
4046,High-Value,2019-10-06,USA,New York,25-34,F,English
4047,High-Value,2019-10-11,Italy,Naples,45-54,M,Italy
4048,Regular,2018-04-25,UK,London,35-44,F,UK
4049,Occasional,2019-03-13,USA,Los Angeles,18-24,M,English
4050,Regular,2019-08-08,Spain,Madrid,25-34,M,Spain
4051,Occasional,2019-07-13,France,Toulouse,45-54,F,France
4052,Regular,2018-12-13,France,Paris,35-44,F,France
4053,Regular,2018-04-24,USA,Phoenix,18-24,Other,English
4054,Occasional,2018-11-11,France,Nice,35-44,M,France
4055,New,2019-09-09,France,Lyon,35-44,F,France
4056,At-Risk,2019-06-23,Australia,Perth,25-34,F,Australia
4057,New,2018-05-29,USA,Houston,25-34,M,English
4058,Regular,2019-10-03,France,Marseille,25-34,F,France
4059,New,2019-09-12,USA,Chicago,18-24,M,English
4060,Regular,2019-05-25,France,Lyon,35-44,M,France
4061,New,2019-02-11,Japan,Nagoya,25-34,M,Japan
4062,New,2018-12-19,France,Marseille,18-24,M,France
4063,Regular,2019-10-31,France,Paris,25-34,M,France
4064,Occasional,2019-07-08,France,Lyon,35-44,F,France
4065,Regular,2019-02-23,Spain,Valencia,55+,F,Spain
4066,Occasional,2019-07-28,UK,Birmingham,35-44,M,UK
4067,New,2019-07-01,UK,Glasgow,35-44,F,UK
4068,Regular,2017-10-31,USA,Phoenix,18-24,M,English
4069,Regular,2018-03-17,Japan,Nagoya,25-34,M,Japan
4070,At-Risk,2019-10-27,USA,Los Angeles,55+,F,English
4071,Regular,2019-04-16,Germany,Hamburg,45-54,F,Germany
4072,Regular,2019-09-19,USA,Chicago,25-34,F,English
4073,Occasional,2019-07-25,UK,Glasgow,45-54,M,UK
4074,At-Risk,2019-07-31,Australia,Sydney,35-44,M,Australia
4075,Occasional,2019-05-28,UK,Glasgow,55+,F,UK
4076,High-Value,2019-09-15,Brazil,São Paulo,25-34,F,Brazil
4077,At-Risk,2019-02-13,Australia,Sydney,25-34,F,Australia
4078,Regular,2018-11-21,Australia,Brisbane,25-34,F,Australia
4079,Regular,2019-05-21,Japan,Kyoto,35-44,M,Japan
4080,Occasional,2019-04-20,USA,Houston,35-44,M,English
4081,Occasional,2019-09-25,USA,Chicago,25-34,F,English
4082,Occasional,2019-01-21,France,Marseille,45-54,Other,France
4083,Occasional,2019-08-29,Italy,Turin,25-34,F,Italy
4084,New,2018-01-21,USA,Chicago,25-34,M,English
4085,Regular,2019-05-11,UK,Liverpool,45-54,F,UK
4086,New,2019-04-12,Italy,Milan,25-34,M,Italy
4087,Regular,2019-06-17,Italy,Florence,25-34,M,Italy
4088,Occasional,2019-08-27,France,Toulouse,25-34,F,France
4089,New,2019-09-29,Spain,Barcelona,35-44,F,Spain
4090,High-Value,2018-12-11,USA,Houston,18-24,F,English
4091,New,2018-07-01,USA,New York,25-34,F,English
4092,Regular,2019-10-10,USA,Phoenix,25-34,F,English
4093,At-Risk,2019-08-21,Japan,Kyoto,45-54,M,Japan
4094,New,2019-10-25,USA,Chicago,25-34,M,English
4095,Occasional,2019-06-17,USA,New York,25-34,M,English
4096,Occasional,2019-08-25,UK,Manchester,45-54,M,UK
4097,Regular,2019-09-04,Australia,Brisbane,35-44,M,Australia
4098,Occasional,2018-11-12,Germany,Berlin,25-34,F,Germany
4099,Regular,2019-10-10,Spain,Barcelona,35-44,M,Spain
4100,Occasional,2019-10-07,France,Nice,18-24,F,France
4101,At-Risk,2019-07-24,USA,New York,45-54,F,English
4102,New,2019-09-04,Canada,Calgary,55+,F,Canada
4103,At-Risk,2019-08-03,France,Nice,25-34,M,France
4104,High-Value,2019-10-15,France,Toulouse,18-24,M,France
4105,Occasional,2019-10-19,France,Lyon,35-44,F,France
4106,High-Value,2019-09-12,Japan,Nagoya,35-44,Other,Japan
4107,At-Risk,2019-07-12,Australia,Brisbane,35-44,F,Australia
4108,Regular,2019-01-13,UK,Liverpool,55+,M,UK
4109,Regular,2018-11-14,Germany,Hamburg,35-44,M,Germany
4110,At-Risk,2018-10-01,Australia,Adelaide,35-44,F,Australia
4111,Regular,2018-12-30,USA,Chicago,35-44,M,English
4112,High-Value,2019-02-14,Brazil,Fortaleza,45-54,M,Brazil
4113,Regular,2019-09-07,USA,New York,35-44,M,English
4114,Regular,2019-09-23,UK,Glasgow,35-44,F,UK
4115,At-Risk,2019-07-30,France,Toulouse,18-24,M,France
4116,Regular,2018-12-15,Spain,Seville,25-34,M,Spain
4117,At-Risk,2019-04-04,Italy,Rome,45-54,F,Italy
4118,Regular,2019-01-31,Spain,Barcelona,35-44,M,Spain
4119,Regular,2019-10-29,Germany,Munich,45-54,M,Germany
4120,New,2018-12-11,France,Marseille,25-34,M,France
4121,Regular,2018-05-11,Japan,Tokyo,35-44,M,Japan
4122,New,2019-09-27,France,Lyon,35-44,F,France
4123,New,2019-10-24,USA,Phoenix,25-34,M,English
4124,New,2019-04-05,France,Toulouse,55+,F,France
4125,New,2019-06-12,Brazil,Rio de Janeiro,25-34,M,Brazil
4126,Regular,2019-08-25,Australia,Perth,18-24,M,Australia
4127,High-Value,2019-09-04,Germany,Berlin,25-34,F,Germany
4128,High-Value,2017-10-31,Spain,Seville,35-44,F,Spain
4129,Regular,2018-10-12,Australia,Adelaide,18-24,M,Australia
4130,High-Value,2019-10-29,UK,Manchester,55+,M,UK
4131,New,2019-10-03,Canada,Ottawa,45-54,F,Canada
4132,New,2019-09-08,Japan,Osaka,55+,F,Japan
4133,Occasional,2019-09-24,USA,Houston,45-54,M,English
4134,Occasional,2017-10-31,USA,Chicago,18-24,F,English
4135,Regular,2019-10-06,Spain,Barcelona,25-34,M,Spain
4136,New,2019-07-23,Brazil,Salvador,25-34,F,Brazil
4137,Regular,2019-10-26,USA,Los Angeles,25-34,M,English
4138,Regular,2019-10-09,France,Marseille,25-34,M,France
4139,High-Value,2019-08-24,UK,Liverpool,35-44,M,UK
4140,Occasional,2019-09-30,France,Toulouse,25-34,M,France
4141,Occasional,2019-06-01,France,Marseille,25-34,M,France
4142,Regular,2019-09-24,Canada,Ottawa,25-34,M,Canada
4143,Occasional,2019-02-06,Germany,Hamburg,25-34,F,Germany
4144,New,2019-07-09,UK,Manchester,18-24,F,UK
4145,Occasional,2019-04-25,Spain,Bilbao,25-34,F,Spain
4146,High-Value,2019-07-17,USA,Phoenix,18-24,M,English
4147,High-Value,2019-02-21,USA,Los Angeles,25-34,F,English
4148,Regular,2018-11-01,Japan,Tokyo,35-44,M,Japan
4149,At-Risk,2019-03-23,Japan,Osaka,35-44,F,Japan
4150,Regular,2019-07-24,USA,New York,25-34,M,English
4151,High-Value,2019-10-17,Brazil,Fortaleza,25-34,M,Brazil
4152,Regular,2019-04-20,UK,Liverpool,25-34,F,UK
4153,Occasional,2019-10-13,USA,Los Angeles,45-54,F,English
4154,Occasional,2019-09-13,USA,Phoenix,18-24,F,English
4155,Regular,2019-08-02,Spain,Bilbao,25-34,M,Spain
4156,Regular,2019-05-18,Japan,Yokohama,35-44,M,Japan
4157,Occasional,2019-10-20,Germany,Frankfurt,25-34,F,Germany
4158,At-Risk,2017-10-31,USA,Houston,45-54,F,English
4159,Occasional,2019-08-29,USA,Houston,18-24,M,English
4160,High-Value,2019-08-12,Brazil,Brasília,25-34,F,Brazil
4161,At-Risk,2018-08-26,USA,Phoenix,45-54,M,English
4162,Occasional,2019-10-22,Canada,Ottawa,25-34,M,Canada
4163,Occasional,2019-08-04,Canada,Ottawa,25-34,M,Canada
4164,New,2019-05-01,Germany,Cologne,45-54,M,Germany
4165,Regular,2019-06-09,France,Paris,45-54,F,France
4166,Regular,2019-04-25,Canada,Montreal,18-24,M,Canada
4167,At-Risk,2019-06-26,Brazil,Brasília,35-44,M,Brazil
4168,At-Risk,2018-05-28,France,Paris,25-34,M,France
4169,Regular,2019-09-30,Italy,Milan,45-54,M,Italy
4170,At-Risk,2018-03-24,Japan,Yokohama,45-54,M,Japan
4171,At-Risk,2019-10-29,USA,Los Angeles,25-34,M,English
4172,Occasional,2019-07-20,Japan,Tokyo,25-34,M,Japan
4173,Occasional,2019-04-20,USA,Houston,18-24,F,English
4174,At-Risk,2019-09-03,France,Paris,25-34,F,France
4175,Occasional,2018-07-12,Italy,Rome,55+,F,Italy
4176,Regular,2019-10-14,Australia,Brisbane,45-54,M,Australia
4177,Regular,2018-02-02,Brazil,Salvador,55+,F,Brazil
4178,New,2019-10-10,Canada,Vancouver,35-44,M,Canada
4179,Occasional,2019-07-04,France,Paris,25-34,F,France
4180,New,2019-07-25,Japan,Nagoya,25-34,M,Japan
4181,At-Risk,2019-02-24,Italy,Milan,25-34,M,Italy
4182,High-Value,2018-12-06,Spain,Valencia,45-54,M,Spain
4183,At-Risk,2019-07-24,Japan,Osaka,55+,M,Japan
4184,New,2019-05-27,USA,New York,35-44,F,English
4185,High-Value,2019-10-17,USA,Chicago,18-24,F,English
4186,New,2018-08-13,Spain,Bilbao,18-24,F,Spain
4187,At-Risk,2018-10-20,Italy,Rome,35-44,F,Italy
4188,Regular,2019-07-29,France,Toulouse,25-34,F,France
4189,Occasional,2019-10-29,USA,Los Angeles,25-34,M,English
4190,Regular,2018-08-27,USA,Los Angeles,35-44,F,English
4191,At-Risk,2019-04-03,Italy,Naples,45-54,M,Italy
4192,Regular,2019-09-20,USA,Phoenix,45-54,M,English
4193,Occasional,2019-03-21,France,Paris,35-44,M,France
4194,Regular,2019-09-11,Canada,Vancouver,25-34,M,Canada
4195,New,2019-09-25,Australia,Brisbane,25-34,M,Australia
4196,At-Risk,2019-10-23,UK,Manchester,55+,M,UK
4197,Regular,2018-11-25,USA,New York,25-34,M,English
4198,At-Risk,2018-08-23,Italy,Milan,35-44,M,Italy
4199,New,2019-04-15,Germany,Munich,35-44,F,Germany
4200,Occasional,2017-10-31,France,Paris,25-34,F,France
4201,Occasional,2019-04-17,Japan,Kyoto,25-34,F,Japan
4202,Regular,2019-05-10,USA,Chicago,18-24,M,English
4203,Occasional,2018-03-15,France,Paris,55+,M,France
4204,High-Value,2018-12-22,Spain,Madrid,55+,F,Spain
4205,High-Value,2019-05-11,USA,New York,35-44,F,English
4206,New,2019-09-24,USA,Chicago,25-34,F,English
4207,At-Risk,2019-09-02,Spain,Seville,55+,F,Spain
4208,Occasional,2019-05-08,France,Nice,45-54,F,France
4209,Regular,2019-07-21,France,Toulouse,25-34,F,France
4210,Regular,2019-09-20,Canada,Ottawa,45-54,F,Canada
4211,Occasional,2019-10-30,UK,Glasgow,25-34,F,UK
4212,New,2019-04-21,Germany,Cologne,45-54,F,Germany
4213,High-Value,2019-08-25,Germany,Hamburg,55+,M,Germany
4214,High-Value,2019-03-26,France,Nice,25-34,F,France
4215,At-Risk,2019-09-13,Japan,Kyoto,25-34,M,Japan
4216,Occasional,2019-10-21,Germany,Cologne,45-54,F,Germany
4217,New,2019-06-30,Canada,Montreal,55+,Other,Canada
4218,Occasional,2019-01-30,Brazil,Brasília,35-44,M,Brazil
4219,New,2019-09-20,Australia,Brisbane,55+,M,Australia
4220,New,2019-05-16,Canada,Toronto,25-34,M,Canada
4221,Regular,2018-03-23,Spain,Madrid,25-34,M,Spain
4222,Occasional,2019-05-31,Germany,Berlin,35-44,F,Germany
4223,Regular,2017-12-08,UK,Manchester,25-34,M,UK
4224,At-Risk,2019-06-20,Italy,Florence,45-54,M,Italy
4225,At-Risk,2019-10-13,Canada,Montreal,45-54,F,Canada
4226,Occasional,2019-03-25,USA,Los Angeles,25-34,M,English
4227,Regular,2019-02-24,UK,Glasgow,25-34,F,UK
4228,High-Value,2019-10-11,USA,Houston,45-54,M,English
4229,Occasional,2019-07-27,Germany,Hamburg,18-24,F,Germany
4230,Regular,2019-07-17,France,Marseille,35-44,F,France
4231,Regular,2019-04-22,Canada,Toronto,25-34,M,Canada
4232,Regular,2019-07-18,USA,Phoenix,25-34,M,English
4233,At-Risk,2018-12-08,UK,Manchester,55+,M,UK
4234,Regular,2019-05-15,Brazil,Brasília,18-24,F,Brazil
4235,Regular,2019-10-21,France,Lyon,35-44,M,France
4236,Occasional,2019-09-08,Germany,Frankfurt,35-44,M,Germany
4237,Regular,2019-03-24,France,Lyon,25-34,M,France
4238,Regular,2018-10-10,Spain,Valencia,25-34,F,Spain
4239,At-Risk,2019-05-05,Italy,Naples,35-44,M,Italy
4240,Regular,2019-03-16,France,Nice,35-44,M,France
4241,At-Risk,2019-05-13,USA,Los Angeles,55+,F,English
4242,Occasional,2019-06-23,Brazil,Rio de Janeiro,25-34,M,Brazil
4243,Regular,2018-12-12,USA,Phoenix,35-44,M,English
4244,Occasional,2018-06-06,France,Toulouse,25-34,F,France
4245,Regular,2018-06-20,France,Marseille,45-54,F,France
4246,Occasional,2019-05-27,USA,New York,35-44,M,English
4247,Regular,2019-10-22,USA,Los Angeles,25-34,F,English
4248,Occasional,2019-01-16,UK,Birmingham,25-34,M,UK
4249,Occasional,2019-03-20,USA,Phoenix,45-54,F,English
4250,Occasional,2019-07-21,USA,Houston,25-34,F,English
4251,At-Risk,2019-04-19,USA,New York,35-44,M,English
4252,High-Value,2019-09-19,Italy,Rome,25-34,M,Italy
4253,At-Risk,2019-08-07,Italy,Naples,35-44,F,Italy
4254,New,2018-10-04,USA,Houston,25-34,M,English
4255,New,2019-05-27,UK,Birmingham,35-44,M,UK
4256,New,2019-05-23,France,Nice,55+,M,France
4257,Occasional,2019-06-25,Germany,Munich,25-34,F,Germany
4258,High-Value,2019-08-31,UK,London,35-44,F,UK
4259,Occasional,2019-07-29,USA,Los Angeles,45-54,F,English
4260,Regular,2019-05-22,Spain,Barcelona,35-44,F,Spain
4261,Occasional,2019-09-04,UK,Liverpool,45-54,F,UK
4262,Regular,2019-10-24,France,Lyon,25-34,F,France
4263,High-Value,2019-10-02,Brazil,Fortaleza,25-34,F,Brazil
4264,Regular,2018-03-02,UK,London,55+,F,UK
4265,Regular,2019-05-01,USA,Phoenix,35-44,F,English
4266,New,2019-03-10,France,Paris,18-24,M,France
4267,Occasional,2019-04-19,USA,New York,55+,M,English
4268,High-Value,2019-04-26,UK,Glasgow,35-44,F,UK
4269,High-Value,2019-01-04,France,Toulouse,35-44,M,France
4270,Occasional,2019-06-17,USA,Phoenix,18-24,F,English
4271,Regular,2019-03-14,USA,Chicago,18-24,M,English
4272,Occasional,2018-12-29,France,Lyon,35-44,M,France
4273,High-Value,2018-11-17,USA,Houston,35-44,F,English
4274,At-Risk,2019-08-27,Canada,Montreal,45-54,M,Canada
4275,Occasional,2018-12-31,Germany,Berlin,18-24,F,Germany
4276,Regular,2019-07-21,Italy,Naples,25-34,F,Italy
4277,Regular,2019-04-27,USA,Houston,45-54,M,English
4278,Occasional,2017-10-31,Brazil,Salvador,18-24,F,Brazil
4279,New,2018-11-29,Spain,Valencia,35-44,M,Spain
4280,Occasional,2019-02-09,UK,Birmingham,55+,M,UK
4281,New,2018-07-18,Brazil,São Paulo,35-44,M,Brazil
